Start Date,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
15-01-2010,501.21,84.25,289.3,214.33,166.6,60.52,152.51,75.78,169.42,102.89,350.2,187.2,201.63,117.98,147.68,1229.95,1625.35,256.4,334.48,205.48,733.87,1413.45
18-01-2010,496.13,83.52,295.91,215.64,167.25,59.8,151.65,75.29,176.67,103.07,348.05,186.66,202.09,116.9,150.01,1223,1694.6,257.3,335.83,212.96,735.44,1429.35
19-01-2010,489.59,83.3,289.9,217.31,163,59.82,148.59,76.71,177.92,100.93,342.45,184.48,199.47,115.52,148.29,1180.5,1664.1,255.45,329.49,214.64,730,1419.3
20-01-2010,486.21,82.37,286.36,215.99,165.75,61.32,147.33,77.78,175.61,96.25,342.55,182.7,193.53,115.37,145.8,1201.4,1688.65,257.8,332.21,218.81,727.09,1458.35
21-01-2010,475.63,81.5,286.21,212.41,162.85,60.79,146.48,76.21,171.17,95.54,337.5,181.21,189.99,112.46,142.37,1123.6,1653.2,256.75,328.15,211.09,677.38,1452.75
22-01-2010,475.53,83.03,283.27,208.74,161.35,58.59,143.2,76.03,167.71,95.29,330.3,176.51,185.75,109.77,140.48,1127.4,1649.4,257.95,321.95,202.43,654.09,1444.45
25-01-2010,470.21,85.03,267.81,209.16,159.2,57.22,144.45,75.13,165.67,94.95,326.95,177.64,186.84,105.49,139.49,1121.9,1621.45,263.95,317.79,194.53,662.42,1446.2
26-01-2010,470.21,85.03,267.81,209.16,159.2,57.22,144.45,75.13,165.67,94.95,326.95,177.64,186.84,105.49,139.49,1121.9,1621.45,263.95,317.79,194.53,662.42,1446.2
27-01-2010,463.67,85.3,252.73,198.77,150.05,52.5,142.1,74.94,159.72,92.41,313.5,176.46,184.82,96,131.52,1106.5,1550.15,259.35,312.78,191.26,648.02,1369.8
28-01-2010,468,84.75,255.58,200.33,148,54.92,144.62,76.23,159.32,90.37,317.85,180.28,183.73,98.98,135.15,1152.9,1539.1,255.3,311.47,195.23,636.22,1378.3
29-01-2010,472.08,83.38,254.39,205.66,147.35,53.39,147.31,75.05,163.1,90.14,317.2,185.22,182.73,98.55,130.03,1119.6,1559,242.3,309.44,194.73,632.82,1389.45
01-02-2010,471.72,82.17,261.79,202.13,149.4,54.4,150.65,85.43,159.98,97.34,326.05,191.76,183.59,99.57,134.11,1123.5,1580.95,237.25,306.41,196.24,629.89,1398.95
02-02-2010,463.55,81.47,254.95,197.83,151.05,53.78,151.36,83.51,157.91,94.28,313.75,187.57,184.18,97.45,131.08,1165.6,1568.45,236.5,304.99,188.46,620.62,1373.55
03-02-2010,466.56,84.2,263.55,199.88,156.25,56.32,150.15,86.64,162.28,96.68,320.7,191.46,188.97,105.58,134.78,1152.25,1599.6,236.45,309.15,194.9,644.51,1377.25
04-02-2010,459.88,84.45,254.25,194.79,146.15,54.19,149.92,85.12,161.68,97.17,313.15,191.82,189.93,102.3,131.48,1161.9,1600.45,231.05,303.63,187.26,642.13,1365.15
05-02-2010,442.98,82.78,244.06,189.78,138.15,51.61,147.39,84.13,157.33,94.69,309.5,193.63,181.28,96.52,129.25,1150.5,1585.4,229.05,294.09,179.08,632.89,1358.9
08-02-2010,448.69,81.78,249.95,193.66,136.2,50.08,151.18,85.02,156.74,95.52,316.75,194.78,186.36,98.33,127.67,1115.6,1578.25,236.5,300.45,184.51,641.98,1362.05
09-02-2010,448.19,81.3,247.8,195.03,134.4,50.05,154.23,85.07,157.17,93.43,321.4,196.27,184.38,98.67,131.3,1102.55,1618.3,232.6,309.23,185.99,649.71,1352.75
10-02-2010,444.51,81.3,239.59,191.19,136.5,49.01,150.95,86.18,159.35,95.46,312.25,197.96,181.17,96.05,129.98,1083.4,1630.65,230.1,308.37,181.86,638.31,1333.9
11-02-2010,458.07,82.38,246.7,191.77,138.25,50.09,152.04,86.86,159.8,94.38,312.1,194.48,183.38,98.67,131.58,1090.6,1690.95,233.4,312.31,183.83,643.6,1356.35
12-02-2010,458.07,82.38,246.7,191.77,138.25,50.09,152.04,86.86,159.8,94.38,312.1,194.48,183.38,98.67,131.58,1090.6,1690.95,233.4,312.31,183.83,643.6,1356.35
15-02-2010,455.75,83.12,248.91,189.5,140.85,50.65,152.81,85.85,161.38,92.93,316.7,193.45,181.38,101.14,132.43,1105.55,1704.35,229.75,312.33,181.93,636.91,1336
16-02-2010,459.25,83.38,253.89,192.06,145.4,51.61,154.45,86.38,160.64,94.98,322.5,191.2,183.83,102.26,134.44,1113.15,1695.4,237.15,317.68,184.95,642.53,1357.35
17-02-2010,465.92,83.92,257.26,195.69,152.75,54.82,154.18,89.86,165.6,94.03,318.8,188.97,183.28,106.28,134.73,1106.05,1698.4,240.55,314.83,189.56,655.24,1380.25
18-02-2010,450.24,82.75,253.3,194.24,152.6,54.14,154.51,91.28,168.38,98.53,318,185.79,183.92,106.08,134.03,1116.25,1703,242.5,316.71,187.86,656.11,1359.65
19-02-2010,443.65,82.83,250.43,190.53,149.9,52.6,154.98,90.58,169.39,97.18,316.15,185.91,184.97,102.19,133.61,1121.05,1680.35,241,316.55,182.5,657.09,1371
22-02-2010,441.29,82.53,248.1,191.64,154.15,53.73,153.58,88.16,169.66,98.71,312.8,182.55,184.58,102.92,134.08,1116.1,1707.25,246.15,321.04,179.04,662.91,1386.25
23-02-2010,440.11,83.08,245.15,191.19,154.8,53.99,157.04,87.37,170.1,96.54,309.9,178.52,183.58,105.37,135.73,1143.45,1693.85,244.9,322.66,176.39,662.04,1335.75
24-02-2010,441.67,82.55,239.33,192.13,155,53.22,152.75,86.78,170.05,96.99,303.15,176.15,183.54,107.79,134.89,1140.8,1672.25,242.15,322.04,177,667.18,1365.4
25-02-2010,434.59,82.53,239.28,191.37,153.35,53.4,152.07,86.18,169.11,94.49,303.55,176.54,184.98,108.54,134.33,1143.8,1700.25,235.2,327.17,182.49,682.49,1399.9
26-02-2010,441.74,77.42,251.94,197.43,162.65,53.88,153.97,87.31,170.48,93.99,316.15,181,186.27,107.04,135.96,1142.3,1777.65,236.2,325.24,186.06,695.24,1459.95
01-03-2010,441.74,77.42,251.94,197.43,162.65,53.88,153.97,87.31,170.48,93.99,316.15,181,186.27,107.04,135.96,1142.3,1777.65,236.2,325.24,186.06,695.24,1459.95
02-03-2010,443.65,80.65,264.25,198.67,169.25,57.12,155.15,89.57,174.5,90.16,315.3,187,184.84,111.28,140.72,1135.5,1794.5,234.45,330.13,187.31,704.62,1491.1
03-03-2010,462.43,81.23,269.1,202.24,171.45,57.06,156.19,90.71,177.67,90.32,320.55,198.12,183.48,114.68,140.17,1168.75,1811.8,239.1,333.28,189.78,701.4,1476.5
04-03-2010,457.55,82.02,269.38,203.27,169.2,57.93,158.68,93.37,178.12,89.15,318.25,196.82,182.51,115.97,139.22,1156.85,1800.4,243.45,327.98,193.8,706.24,1457.15
05-03-2010,455.66,81.58,269.16,204.72,168,57.98,161.27,91.53,178.4,90.04,321.3,196.21,182.42,119.61,137.63,1152.1,1870.6,243,329.46,200.46,705.56,1457.05
08-03-2010,453.09,83.75,280.52,206.59,166.2,58.33,163.97,90.51,178.42,90.32,321.6,194.27,183.42,120.27,140.01,1169.2,1913.9,238.75,332.44,203.13,712.53,1478.15
09-03-2010,446.88,83.68,282.4,204.46,162.1,57.67,165.48,90.72,181.12,89.41,314.45,194.47,182.7,119.34,140.88,1167.9,1875.95,236.05,335.49,198.38,706.18,1499.5
10-03-2010,455.18,84.75,283.15,203.73,162.7,57.43,164.37,89.94,181.45,89.53,316.2,193.99,181.43,117.06,139.73,1165.25,1939.65,239.75,332.41,198.43,700.51,1479.85
11-03-2010,458.66,85.22,281.26,204.58,159.75,57.06,169.32,90.6,182.7,88.34,318.3,194.2,180.63,116.64,142.36,1167.95,1912.15,228.8,335.37,194.69,698.93,1464.2
12-03-2010,460.98,86.15,285.21,204.79,165.05,56.99,165.56,90.2,180.13,87.79,316,191.82,180.78,117.88,142.49,1173.75,1918.55,219.4,334.16,194.03,695.44,1463.6
15-03-2010,463.89,86.45,276.25,201.51,165.65,57.23,162.31,89.54,181.26,88.03,314.4,189.74,178.3,117.98,146.22,1200.7,1910.75,225.55,337.66,189.84,690.58,1446.1
16-03-2010,481.9,86.6,283.56,201.58,169.55,58.84,167.26,90.11,180.46,90.88,317.8,190.51,178.52,119.9,146.03,1222.25,1913.95,226.7,341.54,189.29,710.76,1458.8
17-03-2010,482.69,87.62,280.83,202.73,173.45,59.3,168.78,90.37,180.77,89.67,332.2,196.94,178.92,122.18,148.32,1229.2,1931.5,223.9,342.29,190.64,723.09,1433.5
18-03-2010,485.96,87.08,272.01,202.97,176.35,59.96,169.78,90.6,180.09,87.78,329.25,199.46,175.7,124.91,146.28,1234,1934.6,224.85,348.45,188.61,718.13,1421.7
19-03-2010,492.77,87.1,268.36,205.84,175.6,60.44,169.81,91.18,181.99,87.1,333.5,199.44,176.14,124.24,145.79,1253.9,1968.2,228.95,346.54,186.73,720.58,1429.3
22-03-2010,484.6,87.2,262.14,204.1,169.25,59.01,170.6,89.37,183.71,86.25,333.35,196.86,176.53,123.22,146.09,1268.45,1949.95,228.25,344.68,185.95,717.49,1397.45
23-03-2010,492.48,86.98,262.24,204.86,170.45,59.85,169.04,89.04,188.4,85.27,342,196.81,178.21,126.73,144.54,1303.55,1938.1,228.5,346.94,182.46,717.84,1393.4
24-03-2010,492.48,86.98,262.24,204.86,170.45,59.85,169.04,89.04,188.4,85.27,342,196.81,178.21,126.73,144.54,1303.55,1938.1,228.5,346.94,182.46,717.84,1393.4
25-03-2010,492.5,88.25,264.23,204.96,177.65,59.87,174.99,88.77,192.62,84.19,348.8,196.22,176.11,128,144.32,1315.4,2023.6,232,351.74,184.91,729.58,1370.15
26-03-2010,496.56,88.13,270.23,207.29,178.65,60.42,176.97,90.84,195.15,85.02,344.8,200.58,179.98,128.44,143.98,1284.55,2010.75,238.5,346.86,187.96,725.73,1396.85
29-03-2010,493.34,89.73,276.8,209.51,184.25,60.37,180.08,92.37,196.51,87.82,342.55,203.49,182.18,125.89,143.6,1268.5,2006.2,239.7,339.58,188.59,739.53,1427.45
30-03-2010,491.01,89.62,274.83,208.26,183.95,59.55,175.32,91.63,190.69,87.02,338.15,207.02,182.88,123.95,140.79,1262.95,1967.35,241.85,330.51,187.11,727.69,1407.65
31-03-2010,484.74,87.68,270.68,207.82,181.25,59.29,179.2,92.03,193.35,86.34,338.35,203.89,183.12,123.48,141.87,1274.95,1944.4,239.55,326.99,187.04,724.82,1417.95
01-04-2010,492.77,88,267.13,210.26,183.75,61.18,180.41,93.63,193.93,85.31,339,202.13,180.74,125.07,144.76,1263.9,1945.25,230.4,333.81,186.71,733.64,1393.15
02-04-2010,492.77,88,267.13,210.26,183.75,61.18,180.41,93.63,193.93,85.31,339,202.13,180.74,125.07,144.76,1263.9,1945.25,230.4,333.81,186.71,733.64,1393.15
05-04-2010,508.05,88.27,274.4,213.83,187.25,63.65,184.17,93.58,194.85,84.76,349.95,205.71,182.83,128.1,144.92,1272.95,2038.25,229.1,334.74,191.59,731.71,1397.35
06-04-2010,506.83,88.75,266.75,212.36,184.6,64.5,182.19,93.53,193.29,84.48,338.4,204.29,180.81,127.4,143.52,1274.7,2039.1,229.9,331.41,195.49,734.24,1376.65
07-04-2010,509.76,89.82,264.95,211.09,184.6,64.32,179.69,94.02,193.18,84.23,336.3,204.46,180.48,125.93,143.43,1281.2,2038.1,225,330.47,196.91,731.56,1402.9
08-04-2010,499.31,89.25,262,209.59,176.5,62.97,177.36,94.32,190.28,84.81,335.2,203.34,176.93,122.34,143.83,1275.95,2017.25,222.7,332.97,196.53,722.62,1384.1
09-04-2010,507.5,89.75,264.48,210.61,178.8,63.43,176.95,95.28,194.94,84.32,335.4,204.46,177.3,122.78,142.59,1242.55,2056.95,221.35,334.53,196.49,729.22,1377.65
12-04-2010,508.7,90.47,258.95,209.2,180.25,64.19,179.76,95.31,195.42,83.42,334,204.54,175.48,123.05,140.82,1202.9,2085.95,224.5,335.39,191.44,713.51,1371.55
13-04-2010,505.79,89.53,254.15,209.4,178.35,64.91,177.9,95.3,195.17,84.63,334.8,205.93,173.39,126.81,144.44,1191.05,1977.15,223.55,347.74,191.99,710.33,1363.3
14-04-2010,505.79,89.53,254.15,209.4,178.35,64.91,177.9,95.3,195.17,84.63,334.8,205.93,173.39,126.81,144.44,1191.05,1977.15,223.55,347.74,191.99,710.33,1363.3
15-04-2010,492.16,87.58,255.4,205.41,176.75,64.36,179.94,98.22,195.71,84.68,330.2,204.87,173.28,126.5,144.92,1230.2,1953.15,225.45,350.2,186.26,698.67,1354.85
16-04-2010,489.25,89.7,251.43,204.77,174.5,65.26,180.87,102.81,196.43,83.27,330.4,205.19,171.9,128.89,144.91,1199.9,1923.2,227,348.58,181.25,699.56,1351.15
19-04-2010,479.12,88.28,251.8,203.25,178.2,62.83,176.31,102.56,193.41,83.21,333.1,204.24,167.3,122.6,141.3,1190.8,1896.4,224.75,343.99,181.19,700.6,1332.3
20-04-2010,479.75,87.73,255.43,209.83,181.7,62.93,180,102.48,194.46,83.51,329.05,208.18,167.08,122.47,139.6,1163.45,1852.55,227.8,340.91,182.83,706.18,1352.35
21-04-2010,475.65,87.48,254.13,210.58,179.8,62.75,174.66,102.62,194.1,83.28,334.25,205,168.28,122.53,141.48,1166.65,1889.15,232.85,339.06,185.65,701.24,1377.45
22-04-2010,485.42,88.08,254.2,222.31,179.75,61.47,170.91,102.39,193.42,83.2,331.95,207.51,169.18,120.43,141.33,1200.35,1910.6,237.35,339.8,185.54,698.8,1379.35
23-04-2010,491.03,88.98,260.55,226.06,178.2,60.82,168.42,103.29,195.18,83.13,331.6,209.6,169.65,119.83,138.85,1212.95,1879.65,239.1,340.87,186.48,718.93,1361.35
26-04-2010,483.39,89.13,264.68,225.16,184.15,61.62,160.32,103.16,198.96,83.69,329.75,206.79,169.63,121.24,140.29,1244.3,1869.75,241.5,342.37,189.09,720,1333.7
27-04-2010,478.87,89.85,268.38,221.78,183.75,60.74,159.6,103.43,197.96,83.93,335.05,206.32,174.15,120.48,140.15,1258.95,1862.45,242.65,342.18,188.03,724.24,1283.3
28-04-2010,459.02,89.98,262.45,223.22,179.3,58.57,162.31,102.46,196.82,84.18,336.75,208.96,173.35,117.77,138.63,1246.1,1848.85,241.95,337.44,184.05,707.84,1270.35
29-04-2010,467.05,89.05,261.75,227.4,180.3,59.35,158.75,105.45,198.58,81.88,332.7,207.53,174.48,123.25,138.44,1239.4,1832.55,235.6,338.64,182.2,710.91,1289.4
30-04-2010,466.4,88.62,263.08,230.07,178.5,58.05,157.12,106.46,200.05,86.25,343.15,207.88,175.8,122.76,134.75,1259.95,1915.4,239.8,342.27,184.64,717.8,1279.7
03-05-2010,461.95,88.32,262.63,229.72,172.95,56.95,157.34,109.49,196.98,86.53,337.65,208.43,174.6,122.18,135.39,1239.15,1920.5,233.75,336.86,184.64,707.51,1281.45
04-05-2010,460.78,87.43,258.93,228.01,162.95,54.21,155.73,107.28,193.7,85.97,334.8,208.81,173.97,114.41,132.45,1232.8,1921.65,232.35,333.27,183.08,688.6,1265.35
05-05-2010,460.55,87.38,259.2,227.62,163.65,53.76,152.9,109.74,191.64,87.76,335.2,206.06,171.84,115.6,134.73,1240.8,1889.15,228.75,336.63,186.61,683.93,1282.55
06-05-2010,454.78,86.35,258.9,231.16,164,54.03,156.03,108.58,189.55,89.88,345.6,203.37,173.81,115.48,132.34,1242.55,1895.9,232.15,332.27,187.48,678.62,1278.5
07-05-2010,466.04,86.38,262,222.62,163,52.38,153.21,107.95,184.81,91.65,342.05,208.63,174.12,112.13,127.97,1205.6,1885.1,234.6,327.11,178.09,674.38,1279
10-05-2010,487.06,87.27,276.83,230.79,175.45,56.42,154.83,108.89,193.42,89.95,319,211.79,175.15,121.18,134.91,1220.45,1888.35,236.95,334.46,190.23,687.47,1295.45
11-05-2010,481.83,86.52,281.85,228.79,169.95,54.6,153.83,108.41,194.83,90.28,313.9,206.85,171.66,120.1,134.06,1194.55,1899.25,236.85,332.59,186.59,686.33,1268.1
12-05-2010,488.67,88.35,274.02,232.42,170.65,54.83,156.5,108.44,197.49,90.08,315.5,205.45,171.33,123.27,136.64,1260.35,1900.95,238.5,335.21,192.13,695.07,1265.25
13-05-2010,483.63,88.83,283.35,231.78,169.25,53.95,157.7,111.8,196.54,89.54,314.65,211.3,174.32,126.1,135.11,1271.95,1899.25,238.2,338.27,194.16,698.22,1275.8
14-05-2010,470.93,89.38,279.9,222.43,163.4,51.4,159.2,113.93,195.18,91.5,313.15,214.1,174.09,119.62,133.73,1292,1876.8,233.9,331.49,189.53,679.71,1259.5
17-05-2010,458.7,88.72,277.7,225.08,163.85,50.32,158.06,112.51,192.89,90.44,314.95,212.45,171.17,117.11,129.53,1307.8,1849.2,240.05,327.04,196.13,714.18,1241.5
18-05-2010,460.53,89.55,280.23,228,162.85,49.75,156.02,115.28,189.58,90.72,311.2,215.69,175.23,115.03,132.42,1311.85,1837.05,240.05,328.65,195.85,738.24,1242.45
19-05-2010,450.63,86.4,262.7,221.42,156.5,48.08,155.58,113.08,186.86,90.72,312.35,210.98,170.85,108.18,130.38,1294.5,1858.6,233.35,325.36,185.95,726.04,1226.8
20-05-2010,451.21,87.47,260.85,226.75,156.55,47.67,156.39,112.58,185.1,92.95,317.65,206.86,186.44,106.7,131.26,1317.6,1862.65,236.95,325.09,187.39,729.82,1208.35
21-05-2010,449.23,90.43,269.18,227.12,151.65,47.77,154.6,111.83,182.66,93.13,316.6,202.16,182.46,108.46,128.77,1310,1855,230.7,322.72,185.06,714.91,1238.55
24-05-2010,461.46,89.35,264.6,223.12,145.6,47,154.82,111.43,182.46,93.29,313.35,206.89,180.33,105.54,130.03,1289.45,1893.15,231.7,325.05,185.13,725.07,1215.65
25-05-2010,444.76,86.83,257.98,215.51,137.75,44.71,158.74,107.82,180.38,91.54,312.9,207.4,180.05,99.44,127.16,1262.45,1868.5,230.55,316.68,181.35,692.67,1198.75
26-05-2010,454.87,89.7,258.68,217.36,148.2,45.45,156.93,106.45,182.78,92.54,319.4,208.58,178.33,105.04,130.48,1288.65,1898.75,231.55,327.63,185.85,714.56,1200.7
27-05-2010,461.28,91.97,264.23,221.94,148.4,46.19,163.52,109.06,189.66,95.46,317,210.65,187.2,107.52,131.93,1331.6,1898.8,233,330.42,188.93,723.93,1238.15
28-05-2010,467.77,94.4,272.98,223.94,150.9,46.61,163.17,111.04,189.68,93.93,320.35,210.03,188.68,110.01,133.21,1370.1,1919.65,236.35,334.68,189.85,722.91,1225.2
31-05-2010,471.81,94.4,286.35,226.88,150.25,46.97,166.42,111.1,188.85,96.86,319,208.61,194.62,110.81,134.38,1403.85,1937.45,237.2,332.25,189.64,725.04,1236.85
01-06-2010,456,94.33,282.13,220.97,143.6,45.03,168.09,110.71,185.51,96.11,324,207.73,190.94,105.4,132.1,1405,1924.45,233.8,328.04,188.9,708.27,1257
02-06-2010,456.22,93.77,287.27,225.83,142.7,45.43,168.25,110.28,185.31,95.91,324.75,207.99,197.06,105.4,130.43,1405.05,1986.45,237.75,330.03,188.59,725.13,1278.25
03-06-2010,465.13,95.17,291.48,228.73,145.95,45.57,170.29,111,190.56,96.65,323.9,211.49,201.84,107.02,131.56,1395.35,1979.45,247.05,337.25,189.89,740.78,1296.8
04-06-2010,465.31,96.95,292.6,234.08,147.6,45.52,170.48,112.44,188.57,96.63,325.1,214.68,198.28,107.59,131.53,1405.6,1996.25,251.7,341.12,188.04,743.11,1330.05
07-06-2010,454.73,95.9,290.13,228.68,140.65,43.35,169.44,112.42,187.67,93.92,322.05,218.53,196.53,103.19,130.99,1403.45,1977.85,251.05,333.96,188.6,728.98,1315.45
08-06-2010,449.61,96.57,285.38,228.38,132.15,42.35,168.72,111.76,186.27,90.63,324.05,223.8,194.05,101.21,128.9,1399.15,1930.65,251.4,331.81,184.98,723.29,1294.35
09-06-2010,454.42,92.53,289.18,227.25,132.95,43.44,168.69,111.3,188.09,92.13,324.4,228.37,198.38,102.72,126.29,1466.7,1920.6,249.55,328.12,184.73,730.11,1303
10-06-2010,458.16,93.35,296.38,232.69,138.5,44.23,170.25,111.58,191.62,91.83,335.45,231.16,198.12,105.05,128.94,1497.3,2005.75,252,330.69,186.03,743.29,1346.15
11-06-2010,472.17,93.85,303.35,233.99,139.5,44.43,168.25,111.12,194.63,90.17,337.6,229.17,196.67,103.93,129.92,1466.05,2013.35,252.75,328.84,189.84,745.36,1356.65
14-06-2010,479.89,95.37,307.85,234.5,143.25,45.42,170.2,111.96,197.32,93.86,340.3,229.63,199.52,104.38,135.3,1411.55,2008.55,255.45,343.3,192.5,757.29,1355.45
15-06-2010,481.06,97.23,304.08,236.42,144.75,46.15,170.15,111.96,196.39,88.43,338,229.47,194.4,106.37,136.53,1422.2,2027.95,260.15,341.84,192.66,766.42,1342.9
16-06-2010,477.38,96.97,314.65,236.17,145.15,45.55,170.28,111.08,197.61,89.05,333.4,231.77,194.08,105.73,136.73,1414.15,2017.1,255.9,346.18,191.19,764.98,1364.45
17-06-2010,483.45,97.97,317.35,235.08,146.75,45.12,169.88,110.03,199.61,89.23,334.65,236.83,197.68,104.91,138.27,1423.45,1983.75,253,345.61,193.2,789.78,1379.75
18-06-2010,475.76,98.3,309.6,237.26,145.35,44.44,171.33,109.87,199.17,86.95,338.1,238.38,198.83,103.89,136.99,1421.7,2020.9,257.75,348.28,193.26,799.33,1351.15
21-06-2010,480.86,99.7,318.48,238.78,153.6,47.36,175.45,109.88,199.89,87.76,340,242.97,200.71,109.69,138.95,1419.2,2026.4,258.75,350.1,198.35,816.16,1376.25
22-06-2010,480.02,100.6,316.58,235.46,151.65,46.35,176.17,110.31,198.71,91.69,336.35,237.07,199.52,107.07,135.92,1409.45,2020,261.75,345.89,198.34,811.18,1369.05
23-06-2010,477.72,100.95,315.45,234.96,152,46.68,179.93,110.44,199.88,93.13,339.1,240.88,199.05,106.7,135.41,1451.2,2038.9,266.2,349.72,196.03,784.47,1407.35
24-06-2010,474.72,101.92,316.02,235.76,151,46.76,180.98,112.2,200.16,91.79,341.3,245.99,198.23,105.65,134.54,1467,2058.4,270.9,352.84,189.03,796.29,1386.95
25-06-2010,479.64,100.48,306.68,230.08,148.5,45.97,179.07,113.2,194.77,103.45,347.1,239.95,210.57,104.32,130.21,1483.8,2056.1,266.25,347.21,187.68,781.82,1396.8
28-06-2010,491.91,99.22,311.43,230.37,150.65,46.91,179.08,116.76,195.07,107.08,348.4,236.61,217.48,106.32,132.01,1480.1,2053.45,266.75,351.13,190.74,796.84,1394.75
29-06-2010,481.67,98.78,306.95,229.12,144.2,45.18,175.69,117.61,190.44,105.88,340.6,236.06,217.67,104.96,130.32,1455.1,2047.3,262.65,349.19,186.14,798.58,1388.95
30-06-2010,491.78,101.82,313.68,230.2,144.5,45.56,178.51,118.51,191.9,110.46,338.5,230.18,220.13,106.15,128.6,1451.25,2048.55,267.55,348.88,192.74,803.98,1423.75
01-07-2010,485.64,101,307.58,226.23,142.95,44.56,175.27,117.48,190.74,110.05,335.25,232.98,217.05,103.69,125.47,1440.45,2020.15,272.5,345.88,192.54,797.4,1400.9
02-07-2010,482.35,100.85,301.18,226.51,143.75,44.56,175.58,116.14,191.29,111.13,336.8,232.08,217.72,102.98,128.97,1435.8,2020.95,268.4,340.94,189.86,793.78,1415.9
05-07-2010,482.06,100.72,305.05,227.25,141.65,44.26,174.02,116.52,191.52,109.79,337.3,232.96,214.23,102.88,130.46,1461.35,2022.25,266.15,342.93,190.78,795.93,1396.1
06-07-2010,484.58,100.97,313.52,231.28,143.85,45.07,179.99,119.25,196.4,110.59,338.9,234.52,215.58,107.59,132.9,1470.55,2013.95,267.35,348.14,191.39,799.87,1392.35
07-07-2010,475.4,100.67,310.83,230.41,142,44.55,177.14,120.35,193.73,109.85,334.65,233.68,210.96,106.28,131.54,1454.25,2001.4,267.6,347.72,187.88,794.16,1380
08-07-2010,477,101.05,311.08,235.68,144.85,45.47,175.28,124.54,194.57,116.42,339.45,235.04,214.28,107.41,132.25,1461.5,2007.55,266.45,353.56,190.01,808.84,1403.4
09-07-2010,477.25,100.12,319.27,236.89,149,46.53,174.25,125.26,200.28,118.47,338.35,238.43,215.65,108.18,134.19,1462.9,2011.1,262.4,359.23,190.9,809.84,1424.25
12-07-2010,476.62,99.98,318.9,240.07,149.5,46.69,174.22,125.43,204.95,114.98,335.9,235.95,213.03,108.23,137.06,1461.45,1974.8,262.15,361.99,189.96,811.62,1409.35
13-07-2010,484.76,99.7,316.05,242.91,151.3,47.73,174.17,131.38,207.26,116.8,335.6,236.97,212.86,110.12,135.1,1454.9,1978.75,259.8,349.59,190.33,817.27,1409.1
14-07-2010,483.03,99.5,308.35,246.45,150.65,47.46,174.44,131.92,208.63,116.76,329.75,241.5,209.75,108.23,133.5,1447.6,1998.8,257.6,342.86,188.73,837.27,1393.6
15-07-2010,484.38,100.03,308.13,243.99,150.9,48.1,174.8,134.58,206.26,109.38,327.6,244.02,206.16,109.64,134.45,1469.4,1976.8,263.35,344.95,190.19,832.82,1375.25
16-07-2010,479.64,99.45,301.98,244.9,150.15,47.73,174.03,133.6,203.9,110.18,330.6,247.4,209.78,110.12,134.54,1477.85,1979.8,266.15,347.13,195.86,831.38,1374.1
19-07-2010,476.53,97.12,303.23,245.53,152.6,47.97,171.98,132.43,204.79,109.25,330.05,247.41,209.85,110.24,135.21,1472.75,1956.65,264.6,346.31,198.06,841.91,1363.3
20-07-2010,475.13,97.15,301.05,244.9,152.8,47.78,172.32,133.23,204.44,106.84,326.6,247.87,209.86,112.23,136.46,1430.65,1944.85,262.65,344.96,195.56,846.22,1358.5
21-07-2010,477.59,97.45,308.38,243.68,156.45,49.8,171.67,133.58,203.31,107.68,325.3,247.96,212.02,117.54,138.82,1404.75,1941.25,261.75,346.46,196.24,851.36,1362.4
